Column1,schid,schname,distid,dist,city,county,schtype,District Type,low,ISAT
2189,4.81E+14,Whittier Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,70.7,45.7
2190,4.81E+14,Woodrow Wilson Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,80.3,35.7
2191,4.81E+14,Roosevelt Magnet School*,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,89.6,19.1
2192,4.81E+14,Franklin Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,93.9,31.5
2193,4.81E+14,Glen Oak Comm Learning Cntr,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,89.4,19.5
2194,4.81E+14,Harrison Comm Learning Cntr,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,90.9,12.7
2195,4.81E+14,Hines Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,74.8,36.6
2196,4.81E+14,Lincoln School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,92.1,17.7
2197,4.81E+14,Thomas Jefferson Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,82.8,38.8
2198,4.81E+14,Kellar Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,53.6,60.6
2199,4.81E+14,Northmoor Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,62,71.3
2200,4.81E+14,Charter Oak Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,73.4,43.9
2201,48072150025027C,Quest Charter School Academy*,4.81E+14,Peoria SD 150,Peoria,Peoria,CHARTER SCH,Non Chicago School,54.7,43.8
2202,56099207U261002,Peotone Jr High School,56099207U260000,Peotone CUSD 207U,Peotone,Will,MIDDLE SCHL,Non Chicago School,20.8,64.5
2203,56099207U262001,Connor Shaw Center,56099207U260000,Peotone CUSD 207U,Peotone,Will,ELEMENTARY,Non Chicago School,10.6,76.6
2204,56099207U262003,Peotone Elem School,56099207U260000,Peotone CUSD 207U,Peotone,Will,ELEMENTARY,Non Chicago School,22.3,70.1
2205,56099207U262004,Wilton Center Elem School,56099207U260000,Peotone CUSD 207U,Manhattan,Will,ELEMENTARY,Non Chicago School,18.5,60.6
2206,56099207U262005,Green Garden Elem School,56099207U260000,Peotone CUSD 207U,Frankfort,Will,ELEMENTARY,Non Chicago School,5.2,65.1
2207,3.51E+14,Parkside Middle School,3.51E+14,Peru ESD 124,Peru,La Salle,MIDDLE SCHL,Non Chicago School,39.5,59.8
2208,3.51E+14,Washington Elem School,3.51E+14,Peru ESD 124,Peru,La Salle,ELEMENTARY,Non Chicago School,41.4,63.3
2209,1.08E+13,Pikeland Community School,1.08E+13,Pikeland CUSD 10,Pittsfield,Pike,ELEMENTARY,Non Chicago School,50.8,55.8
2210,3.01E+14,Pinckneyville Elem School,3.01E+14,Pinckneyville SD 50,Pinckneyville,Perry,ELEMENTARY,Non Chicago School,50.7,52.3
2211,3.01E+14,Pinckneyville Middle School,3.01E+14,Pinckneyville SD 50,Pinckneyville,Perry,ELEMENTARY,Non Chicago School,40.6,64.9
2212,5.61E+14,Indian Trail Middle School,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,29.7,71.3
2213,5.61E+14,Timber Ridge Middle School,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,31.1,70.5
2214,5.61E+14,Heritage Grove Middle School,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,12,81.3
2215,5.61E+14,Drauden Point Middle School,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,20.1,69.4
2216,5.61E+14,Richard Ira Jones Middle School,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,14.5,75.2
2217,5.61E+14,Aux Sable Middle Sch,5.61E+14,Plainfield SD 202,Joliet,Will,MIDDLE SCHL,Non Chicago School,26.9,67
2218,5.61E+14,John F Kennedy Middle Sch,5.61E+14,Plainfield SD 202,Plainfield,Will,MIDDLE SCHL,Non Chicago School,19.6,74.1
2219,5.61E+14,Central Elem School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,24.3,72
2220,5.61E+14,Crystal Lawns Elem School,5.61E+14,Plainfield SD 202,Joliet,Will,ELEMENTARY,Non Chicago School,42.9,63.7
2221,5.61E+14,Grand Prairie Elem School,5.61E+14,Plainfield SD 202,Joliet,Will,ELEMENTARY,Non Chicago School,34.3,59.7
2222,5.61E+14,Walkers Grove Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,5.3,79.7
2223,5.61E+14,Wesmere Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,16.7,61.2
2224,5.61E+14,Lakewood Falls Elem School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,31.8,56.6
2225,5.61E+14,River View Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,22.6,67.9
2226,5.61E+14,Meadow View Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,25.9,64.6
2227,5.61E+14,Creekside Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,25.1,60.9
2228,5.61E+14,Ridge Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,22.7,66.6
2229,5.61E+14,Eagle Pointe Elementary School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,6.7,77.1
2230,5.61E+14,Lincoln Elementary,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,16.3,73.3
2231,5.61E+14,Charles Reed Elementary Sch,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,20.8,65.9
2232,5.61E+14,Liberty Elementary School,5.61E+14,Plainfield SD 202,Bolingbrook,Will,ELEMENTARY,Non Chicago School,10.8,77.5
2233,5.61E+14,Freedom Elem School,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,8.6,80.2
2234,5.61E+14,Thomas Jefferson Elem Sch,5.61E+14,Plainfield SD 202,Joliet,Will,ELEMENTARY,Non Chicago School,30.5,57.3
2235,5.61E+14,Elizabeth Eichelberger Elem Sch,5.61E+14,Plainfield SD 202,Plainfield,Will,ELEMENTARY,Non Chicago School,22.1,69.5
2236,2.40E+14,Plano Middle School,2.40E+14,Plano CUSD 88,Plano,Kendall,MIDDLE SCHL,Non Chicago School,57.8,54.9
2237,2.40E+14,Centennial Elem School,2.40E+14,Plano CUSD 88,Plano,Kendall,ELEMENTARY,Non Chicago School,58.5,35.3
2238,2.40E+14,Emily G Johns School,2.40E+14,Plano CUSD 88,Plano,Kendall,ELEMENTARY,Non Chicago School,51.3,60.5
2239,1.08E+13,Pleasant Hill Elem School,1.08E+13,Pleasant Hill CUSD 3,Pleasant Hill,Pike,ELEMENTARY,Non Chicago School,57.9,40.1
2240,4.81E+14,Pleasant Hill Elem School,4.81E+14,Pleasant Hill SD 69,Peoria,Peoria,ELEMENTARY,Non Chicago School,76.9,50.2
2241,5.11E+14,Pleasant Plains Middle School,5.11E+14,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,MIDDLE SCHL,Non Chicago School,14.3,69.6
2242,5.11E+14,Farmingdale Elem School,5.11E+14,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,ELEMENTARY,Non Chicago School,13.5,78.8
2243,4.81E+14,Pleasant Valley Middle School,4.81E+14,Pleasant Valley SD 62,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,80.7,43.8
2244,4.81E+14,Pleasant Valley Elem School,4.81E+14,Pleasant Valley SD 62,Peoria,Peoria,ELEMENTARY,Non Chicago School,89.9,35.6
2245,6.02E+13,Pleasantdale Middle Sch,6.02E+13,Pleasantdale SD 107,Burr Ridge,Cook,MIDDLE SCHL,Non Chicago School,7.3,83
2246,6.02E+13,Pleasantdale Elementary School,6.02E+13,Pleasantdale SD 107,La Grange,Cook,ELEMENTARY,Non Chicago School,7.7,84.2
2247,4.71E+14,Aplington Middle School,4.71E+14,Polo CUSD 222,Polo,Ogle,MIDDLE SCHL,Non Chicago School,46.5,55
2248,4.71E+14,Centennial Elem School,4.71E+14,Polo CUSD 222,Polo,Ogle,ELEMENTARY,Non Chicago School,44.9,67.5
2249,1.71E+14,Pontiac Jr High School,1.71E+14,Pontiac CCSD 429,Pontiac,Livingston,MIDDLE SCHL,Non Chicago School,49.2,49.3
2250,1.71E+14,Lincoln Elementary School,1.71E+14,Pontiac CCSD 429,Pontiac,Livingston,ELEMENTARY,Non Chicago School,61.5,49.7
2251,1.71E+14,Washington Elem School,1.71E+14,Pontiac CCSD 429,Pontiac,Livingston,ELEMENTARY,Non Chicago School,51.2,57
2252,5.01E+14,Pontiac Jr High School,5.01E+14,Pontiac-W Holliday SD 105,Fairview Heights,Saint Clair,MIDDLE SCHL,Non Chicago School,39.4,59.5
2253,5.01E+14,William Holliday Elem School,5.01E+14,Pontiac-W Holliday SD 105,Fairview Heights,Saint Clair,ELEMENTARY,Non Chicago School,44.6,64.8
2254,2.01E+14,Pope County Elementary School,2.01E+14,Pope Co CUD 1,Golconda,Pope,ELEMENTARY,Non Chicago School,54.5,51.6
2255,3.81E+14,Porta Jr High School,3.81E+14,Porta CUSD 202,Petersburg,Menard,MIDDLE SCHL,Non Chicago School,45.5,44.6
2256,3.81E+14,Porta Central,3.81E+14,Porta CUSD 202,Petersburg,Menard,ELEMENTARY,Non Chicago School,43.1,55.6
2257,7.02E+13,Kellar School,7.02E+13,Posen-Robbins ESD 143-5,Robbins,Cook,MIDDLE SCHL,Non Chicago School,82.9,47.8
2258,7.02E+13,Childs Elem School,7.02E+13,Posen-Robbins ESD 143-5,Robbins,Cook,ELEMENTARY,Non Chicago School,76.3,45
2259,7.02E+13,Posen Elem School,7.02E+13,Posen-Robbins ESD 143-5,Posen,Cook,ELEMENTARY,Non Chicago School,77.7,39.9
2260,7.02E+13,Gordon School,7.02E+13,Posen-Robbins ESD 143-5,Posen,Cook,ELEMENTARY,Non Chicago School,92.1,63.6
2261,5.41E+14,Potomac Elem School,5.41E+14,Potomac CUSD 10,Potomac,Vermilion,ELEMENTARY,Non Chicago School,43.8,63.2
2262,1.71E+14,Prairie Central Jr High School,1.71E+14,Prairie Central CUSD 8,Forrest,Livingston,MIDDLE SCHL,Non Chicago School,43.7,71.4
2263,1.71E+14,Chenoa Elem School,1.71E+14,Prairie Central CUSD 8,Chenoa,Livingston,ELEMENTARY,Non Chicago School,62.1,57
2264,1.71E+14,Meadowbrook Elem School,1.71E+14,Prairie Central CUSD 8,Forrest,Livingston,ELEMENTARY,Non Chicago School,45.9,43.8
2265,1.71E+14,Westview Elem School,1.71E+14,Prairie Central CUSD 8,Fairbury,Livingston,ELEMENTARY,Non Chicago School,42.4,50.4
2266,1.71E+14,Chatsworth Grade School,1.71E+14,Prairie Central CUSD 8,Chatsworth,Livingston,ELEMENTARY,Non Chicago School,76.8,81.3
2267,1.71E+14,Prairie Central Upper Elementary,1.71E+14,Prairie Central CUSD 8,Forrest,Livingston,ELEMENTARY,Non Chicago School,45,69.9
2268,34049900025201C,Prairie Crossing Charter School*,3.40E+14,Prairie Crossing Charter School,Grayslake,Lake,CHARTER SCH,Non Chicago School,0.5,82.4
2269,4.51E+14,Prairie Du Rocher Elem School,4.51E+14,Prairie Du Rocher CCSD 134,Prairie Du Rocher,Randolph,ELEMENTARY,Non Chicago School,54,52.2
2270,4.41E+14,Prairie Grove Junior High School,4.41E+14,Prairie Grove CSD 46,Crystal Lake,McHenry,MIDDLE SCHL,Non Chicago School,18.6,73.2
2271,4.41E+14,Prairie Grove Elem School,4.41E+14,Prairie Grove CSD 46,Crystal Lake,McHenry,ELEMENTARY,Non Chicago School,15.4,66.2
2272,4.10E+13,Willowbrook Middle School,4.10E+13,Prairie Hill CCSD 133,South Beloit,Winnebago,MIDDLE SCHL,Non Chicago School,11.3,80.5
2273,4.10E+13,Prairie Hill Elem School,4.10E+13,Prairie Hill CCSD 133,South Beloit,Winnebago,ELEMENTARY,Non Chicago School,16.4,75.4
2274,7.02E+13,Fieldcrest Elem School,7.02E+13,Prairie-Hills ESD 144,Oak Forest,Cook,ELEMENTARY,Non Chicago School,99,48.1
2275,7.02E+13,Highlands Elem School,7.02E+13,Prairie-Hills ESD 144,Hazel Crest,Cook,ELEMENTARY,Non Chicago School,97.7,56.6
2276,7.02E+13,Nob Hill Elem School,7.02E+13,Prairie-Hills ESD 144,Country Club Hill,Cook,ELEMENTARY,Non Chicago School,95,48.8
2277,7.02E+13,Chateaux School,7.02E+13,Prairie-Hills ESD 144,Hazel Crest,Cook,ELEMENTARY,Non Chicago School,92.6,52.8
2278,7.02E+13,Mae Jemison School,7.02E+13,Prairie-Hills ESD 144,Hazel Crest,Cook,ELEMENTARY,Non Chicago School,89.1,30.9
2279,9.01E+13,Prairieview-Ogden Jr High Sch,9.01E+13,Prairieview-Ogden CCSD 197,Thomasboro,Champaign,MIDDLE SCHL,Non Chicago School,16.7,85.5
2280,9.01E+13,Prairieview-Ogden North Elem,9.01E+13,Prairieview-Ogden CCSD 197,Royal,Champaign,ELEMENTARY,Non Chicago School,13.4,88.5
2281,9.01E+13,Prairieview-Ogden South Elem,9.01E+13,Prairieview-Ogden CCSD 197,Ogden,Champaign,ELEMENTARY,Non Chicago School,25.2,74.4
2282,2.80E+14,Logan Jr High School,2.80E+14,Princeton ESD 115,Princeton,Bureau,MIDDLE SCHL,Non Chicago School,42.6,55.4
2283,2.80E+14,Lincoln Elem School,2.80E+14,Princeton ESD 115,Princeton,Bureau,ELEMENTARY,Non Chicago School,52.1,53.2
2284,2.80E+14,Reagan Middle School,2.80E+14,Princeton ESD 115,Tiskilwa,Bureau,ELEMENTARY,Non Chicago School,43.7,58.1
2285,4.81E+14,Princeville Elem School,4.81E+14,Princeville CUSD 326,Princeville,Peoria,ELEMENTARY,Non Chicago School,34.1,76.1
2286,5.51E+14,PLT Middle School,5.51E+14,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown,Whiteside,MIDDLE SCHL,Non Chicago School,52.4,69.1
2287,5.51E+14,Tampico Elem School,5.51E+14,Prophetstown-Lyndon-Tampico CUSD3,Tampico,Whiteside,ELEMENTARY,Non Chicago School,64.1,74.3
2288,5.51E+14,Prophetstown Elem School,5.51E+14,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown,Whiteside,ELEMENTARY,Non Chicago School,43.5,60.8
2289,5.02E+13,MacArthur Middle School,5.02E+13,Prospect Heights SD 23,Prospect Heights,Cook,MIDDLE SCHL,Non Chicago School,23.1,78.8
2290,5.02E+13,Betsy Ross Elem School,5.02E+13,Prospect Heights SD 23,Prospect Heights,Cook,ELEMENTARY,Non Chicago School,23.9,66.9
2291,5.02E+13,Anne Sullivan Elem School,5.02E+13,Prospect Heights SD 23,Prospect Heights,Cook,ELEMENTARY,Non Chicago School,27.9,75.2
2292,4.31E+14,Putnam County Jr High School,4.31E+14,Putnam County CUSD 535,Mc Nabb,Putnam,MIDDLE SCHL,Non Chicago School,40.7,51
2293,4.31E+14,Putnam County Elem School,4.31E+14,Putnam County CUSD 535,Hennepin,Putnam,ELEMENTARY,Non Chicago School,36.1,64.1
2294,1.90E+14,Glenside Middle School,1.90E+14,Queen Bee SD 16,Glendale Heights,Dupage,MIDDLE SCHL,Non Chicago School,63.1,55.7
2295,1.90E+14,Americana Intermediate School,1.90E+14,Queen Bee SD 16,Glendale Heights,Dupage,ELEMENTARY,Non Chicago School,66.2,57.9
2296,1.90E+14,Glen Hill Primary,1.90E+14,Queen Bee SD 16,Glendale Heights,Dupage,ELEMENTARY,Non Chicago School,60.7,49.1
2297,1.90E+14,Pheasant Ridge Primary School,1.90E+14,Queen Bee SD 16,Glendale Heights,Dupage,ELEMENTARY,Non Chicago School,66.9,47.7
2298,1.00E+13,Quincy Jr High School,1.00E+13,Quincy SD 172,Quincy,Adams,MIDDLE SCHL,Non Chicago School,53.2,47
2299,1.00E+13,Adams Elementary School,1.00E+13,Quincy SD 172,Quincy,Adams,ELEMENTARY,Non Chicago School,72.4,40.2
