Column1,schid,schname,distid,dist,city,county,type,District Type,low,ISAT
1451,1.90E+14,Forest Glen Elem School,1.90E+14,Glen Ellyn SD 41,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,2.6,84.8
1452,1.90E+14,Abraham Lincoln Elem School,1.90E+14,Glen Ellyn SD 41,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,1.8,89.8
1453,1.90E+14,Hadley Junior High School,1.90E+14,Glen Ellyn SD 41,Glen Ellyn,Dupage,MIDDLE SCHL,Non Chicago School,5,83.7
1454,1.90E+14,Churchill Elem School,1.90E+14,Glen Ellyn SD 41,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,7.2,77.3
1455,5.02E+13,West School,5.02E+13,Glencoe SD 35,Glencoe,Cook,ELEMENTARY,Non Chicago School,0,91.2
1456,5.02E+13,Central School,5.02E+13,Glencoe SD 35,Glencoe,Cook,MIDDLE SCHL,Non Chicago School,0.3,89.3
1457,5.02E+13,Pleasant Ridge Elem School,5.02E+13,Glenview CCSD 34,Glenview,Cook,ELEMENTARY,Non Chicago School,12,86.5
1458,5.02E+13,Attea Middle School,5.02E+13,Glenview CCSD 34,Glenview,Cook,MIDDLE SCHL,Non Chicago School,13.4,82.1
1459,5.02E+13,Glen Grove Elem School,5.02E+13,Glenview CCSD 34,Glenview,Cook,ELEMENTARY,Non Chicago School,18.9,83.2
1460,5.02E+13,Hoffman Elem School,5.02E+13,Glenview CCSD 34,Glenview,Cook,ELEMENTARY,Non Chicago School,14.3,88.2
1461,5.02E+13,Springman Middle School,5.02E+13,Glenview CCSD 34,Glenview,Cook,MIDDLE SCHL,Non Chicago School,8.2,84.3
1462,5.02E+13,Hynes Elem School,5.02E+13,Golf ESD 67,Morton Grove,Cook,ELEMENTARY,Non Chicago School,14.7,88.5
1463,5.02E+13,Golf Middle School,5.02E+13,Golf ESD 67,Morton Grove,Cook,MIDDLE SCHL,Non Chicago School,11.2,79.5
1464,2.04E+13,Goreville Elementary School,2.04E+13,Goreville CUD 1,Goreville,Johnson,ELEMENTARY,Non Chicago School,36.5,72
1465,1.90E+14,Gower Middle School,1.90E+14,Gower SD 62,Burr Ridge,Dupage,MIDDLE SCHL,Non Chicago School,3.7,91.3
1466,1.90E+14,Gower West Elem School,1.90E+14,Gower SD 62,Willowbrook,Dupage,ELEMENTARY,Non Chicago School,4.5,92.4
1467,2.50E+14,Grand Prairie Elem School,2.50E+14,Grand Prairie CCSD 6,Centralia,Jefferson,ELEMENTARY,Non Chicago School,52.3,69
1468,3.51E+14,Grand Ridge School,3.51E+14,Grand Ridge CCSD 95,Grand Ridge,La Salle,ELEMENTARY,Non Chicago School,21.2,73.4
1469,4.11E+14,Frohardt Elem School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,20.4,75
1470,4.11E+14,Worthen Elem School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,35.1,78.2
1471,4.11E+14,Grigsby Intermediate Sch,4.11E+14,Granite City CUSD 9,Granite City,Madison,MIDDLE SCHL,Non Chicago School,25.4,53.5
1472,4.11E+14,Maryville Elem School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,30.1,63.3
1473,4.11E+14,Coolidge Junior High Sch,4.11E+14,Granite City CUSD 9,Granite City,Madison,MIDDLE SCHL,Non Chicago School,46.1,55.7
1474,4.11E+14,Mitchell Elementary School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,36.1,60.1
1475,4.11E+14,Wilson Elem School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,68.7,66.9
1476,4.11E+14,Prather Elementary School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,38.7,57.3
1477,4.11E+14,Niedringhaus Elementary School,4.11E+14,Granite City CUSD 9,Granite City,Madison,ELEMENTARY,Non Chicago School,31.2,72.4
1478,5.01E+14,Illini Elem School,5.01E+14,Grant CCSD 110,Fairview Heights,Saint Clair,ELEMENTARY,Non Chicago School,19.2,85.8
1479,5.01E+14,Grant Middle School,5.01E+14,Grant CCSD 110,Fairview Heights,Saint Clair,MIDDLE SCHL,Non Chicago School,22.8,67.7
1480,3.20E+14,Grant Park Elem School,3.20E+14,Grant Park CUSD 6,Grant Park,Kankakee,ELEMENTARY,Non Chicago School,14.6,74.7
1481,3.40E+14,Grass Lake Elem School,3.40E+14,Grass Lake SD 36,Antioch,Lake,ELEMENTARY,Non Chicago School,21.6,66.6
1482,3.40E+14,Meadowview School,3.40E+14,Grayslake CCSD 46,Grayslake,Lake,ELEMENTARY,Non Chicago School,3.3,83.9
1483,3.40E+14,Grayslake Middle School,3.40E+14,Grayslake CCSD 46,Grayslake,Lake,MIDDLE SCHL,Non Chicago School,9.6,77.3
1484,3.40E+14,Woodview School,3.40E+14,Grayslake CCSD 46,Grayslake,Lake,ELEMENTARY,Non Chicago School,9.2,81.4
1485,3.40E+14,Frederick School,3.40E+14,Grayslake CCSD 46,Grayslake,Lake,ELEMENTARY,Non Chicago School,12.2,76.1
1486,3.40E+14,Prairieview School,3.40E+14,Grayslake CCSD 46,Hainesville,Lake,ELEMENTARY,Non Chicago School,10.1,73.1
1487,3.40E+14,Avon Center Elem School,3.40E+14,Grayslake CCSD 46,Round Lake Beach,Lake,ELEMENTARY,Non Chicago School,15.6,71.1
1488,2.01E+14,Grayville Jr Sr High School,2.01E+14,Grayville CUSD 1,Grayville,White,HIGH SCHOOL,Non Chicago School,24.1,70.2
1489,2.01E+14,Wells Elementary School,2.01E+14,Grayville CUSD 1,Grayville,White,ELEMENTARY,Non Chicago School,31,81
1490,4.00E+14,Greenfield Elem School,4.00E+14,Greenfield CUSD 10,Greenfield,Greene,ELEMENTARY,Non Chicago School,30.1,68.5
1491,3.81E+14,Greenview Elementary School,3.81E+14,Greenview CUSD 200,Greenview,Menard,ELEMENTARY,Non Chicago School,27.1,92.4
1492,3.81E+14,GREENVIEW JR HIGH SCHOOL,3.81E+14,Greenview CUSD 200,GREENVIEW,MENARD,MIDDLE SCHL,Non Chicago School,25,63.2
1493,1.71E+14,GRIDLEY ELEM SCHOOL,1.71E+14,GRIDLEY C U SCH DIST 10,GRIDLEY,MCLEAN,ELEMENTARY,Non Chicago School,12,83.5
1494,1.71E+14,GRIDLEY JR HIGH SCHOOL,1.71E+14,GRIDLEY C U SCH DIST 10,GRIDLEY,MCLEAN,MIDDLE SCHL,Non Chicago School,20.9,64.5
1495,1.08E+13,Griggsville-Perry Middle School,1.08E+13,Griggsville-Perry CUSD 4,Perry,Pike,MIDDLE SCHL,Non Chicago School,48.3,64.2
1496,1.08E+13,Griggsville-Perry Primary School,1.08E+13,Griggsville-Perry CUSD 4,Griggsville,Pike,ELEMENTARY,Non Chicago School,35.8,64.2
1497,3.40E+14,River Trail School,3.40E+14,Gurnee SD 56,Gurnee,Lake,ELEMENTARY,Non Chicago School,5.3,77.8
1498,3.40E+14,Prairie Trail School,3.40E+14,Gurnee SD 56,Wadsworth,Lake,ELEMENTARY,Non Chicago School,13.1,75.5
1499,3.40E+14,Viking School,3.40E+14,Gurnee SD 56,Gurnee,Lake,MIDDLE SCHL,Non Chicago School,10.3,69.7
1500,2.60E+14,Hamilton Elementary School,2.60E+14,Hamilton CCSD 328,Hamilton,Hancock,ELEMENTARY,Non Chicago School,28.3,73.2
1501,2.60E+14,HAMILTON JUNIOR HIGH SCHOOL,2.60E+14,HAMILTON CCSD 328,HAMILTON,HANCOCK,MIDDLE SCHL,Non Chicago School,30.4,68.5
1502,2.50E+14,Hamilton County Jr/Sr High School,2.50E+14,Hamilton Co CUSD 10,Mc Leansboro,Hamilton,HIGH SCHOOL,Non Chicago School,27.7,71.6
1503,2.50E+14,Dahlgren Elem School,2.50E+14,Hamilton Co CUSD 10,Dahlgren,Hamilton,ELEMENTARY,Non Chicago School,40.8,78.9
1504,2.50E+14,East Side Elementary School,2.50E+14,Hamilton Co CUSD 10,Mc Leansboro,Hamilton,ELEMENTARY,Non Chicago School,51.2,60
1505,2.50E+14,BEAVER CREEK ELEM SCHOOL,2.50E+14,Hamilton Co CUSD 10,MCLEANSBORO,HAMILTON,ELEMENTARY,Non Chicago School,34.4,83.1
1506,4.91E+14,Hampton Elem School,4.91E+14,Hampton SD 29,Hampton,Rock Island,ELEMENTARY,Non Chicago School,26.7,78.7
1507,2.00E+14,Hardin County Elem School,2.00E+14,Hardin County CUSD 1,Elizabethtown,Hardin,ELEMENTARY,Non Chicago School,59.7,75.3
1508,2.00E+14,Hardin County Jr High School,2.00E+14,Hardin County CUSD 1,Elizabethtown,Hardin,MIDDLE SCHL,Non Chicago School,55.9,73.3
1509,4.10E+13,Ralston Elem School,4.10E+13,Harlem UD 122,Machesney Park,Winnebago,ELEMENTARY,Non Chicago School,17.4,77.3
1510,4.10E+13,Olson Park Elem School,4.10E+13,Harlem UD 122,Machesney Park,Winnebago,ELEMENTARY,Non Chicago School,16,69.5
1511,4.10E+13,Machesney Elem School,4.10E+13,Harlem UD 122,Machesney Park,Winnebago,ELEMENTARY,Non Chicago School,27,75.6
1512,4.10E+13,Harlem Middle School,4.10E+13,Harlem UD 122,Loves Park,Winnebago,MIDDLE SCHL,Non Chicago School,29.2,54.4
1513,4.10E+13,Rock Cut Elem School,4.10E+13,Harlem UD 122,Loves Park,Winnebago,ELEMENTARY,Non Chicago School,30.4,71.2
1514,4.10E+13,Marquette Elem School,4.10E+13,Harlem UD 122,Machesney Park,Winnebago,ELEMENTARY,Non Chicago School,36.1,64.9
1515,4.10E+13,Windsor Elem School,4.10E+13,Harlem UD 122,Loves Park,Winnebago,ELEMENTARY,Non Chicago School,37.5,67.4
1516,4.10E+13,Loves Park Elem School,4.10E+13,Harlem UD 122,Loves Park,Winnebago,ELEMENTARY,Non Chicago School,42.6,64.5
1517,4.10E+13,Maple Elem School,4.10E+13,Harlem UD 122,Loves Park,Winnebago,ELEMENTARY,Non Chicago School,39.3,61.9
1518,5.01E+14,Emge Junior High School,5.01E+14,Harmony Emge SD 175,Belleville,Saint Clair,MIDDLE SCHL,Non Chicago School,37.1,70.6
1519,5.01E+14,Ellis Elem School,5.01E+14,Harmony Emge SD 175,Belleville,Saint Clair,ELEMENTARY,Non Chicago School,37.6,72.8
1520,2.01E+14,Harrisburg Middle School,2.01E+14,Harrisburg CUSD 3,Harrisburg,Saline,MIDDLE SCHL,Non Chicago School,25.3,66.1
1521,2.01E+14,East Side Intermediate School,2.01E+14,Harrisburg CUSD 3,Harrisburg,Saline,ELEMENTARY,Non Chicago School,48.1,73
1522,4.41E+14,Harrison Elem School,4.41E+14,Harrison SD 36,Wonder Lake,McHenry,ELEMENTARY,Non Chicago School,13.5,59.4
1523,3.81E+14,Hartsburg-Emden Jr-Sr High School,3.81E+14,Hartsburg Emden CUSD 21,Hartsburg,Logan,HIGH SCHOOL,Non Chicago School,30.8,68.6
1524,3.81E+14,Emden Elementary School,3.81E+14,Hartsburg Emden CUSD 21,Emden,Logan,ELEMENTARY,Non Chicago School,47.5,43.8
1525,4.41E+14,Jefferson Elem School,4.41E+14,Harvard CUSD 50,Harvard,McHenry,ELEMENTARY,Non Chicago School,45.4,60.9
1526,4.41E+14,Harvard Jr High School,4.41E+14,Harvard CUSD 50,Harvard,McHenry,MIDDLE SCHL,Non Chicago School,41.6,51.1
1527,7.02E+13,Brooks Middle School,7.02E+13,Harvey SD 152,Harvey,Cook,MIDDLE SCHL,Non Chicago School,84.9,32.5
1528,7.02E+13,Holmes Elem School,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,87.3,56.3
1529,7.02E+13,Sandburg Elem School,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,100,43.9
1530,7.02E+13,Lowell-Longfellow Elem School,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,94,40.2
1531,7.02E+13,Bryant Elem School,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,89.1,47.8
1532,7.02E+13,Maya Angelou Elem Sch,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,89.3,34
1533,7.02E+13,Whittier Elem School,7.02E+13,Harvey SD 152,Harvey,Cook,ELEMENTARY,Non Chicago School,91.9,43.8
1534,3.81E+14,Havana Jr High School,3.81E+14,Havana CUSD 126,Havana,Mason,MIDDLE SCHL,Non Chicago School,48,64.9
1535,3.81E+14,New Central Elem School,3.81E+14,Havana CUSD 126,Havana,Mason,ELEMENTARY,Non Chicago School,48.1,69.8
1536,3.40E+14,Hawthorn Elem School South,3.40E+14,Hawthorn CCSD 73,Vernon Hills,Lake,ELEMENTARY,Non Chicago School,21,82.7
1537,3.40E+14,Hawthorn Aspen Elem School,3.40E+14,Hawthorn CCSD 73,Vernon Hills,Lake,ELEMENTARY,Non Chicago School,7.1,78.6
1538,3.40E+14,Hawthorn Middle School South,3.40E+14,Hawthorn CCSD 73,Vernon Hills,Lake,MIDDLE SCHL,Non Chicago School,14.6,82.2
1539,3.40E+14,Hawthorn Middle School North,3.40E+14,Hawthorn CCSD 73,Vernon Hills,Lake,ELEMENTARY,Non Chicago School,19.2,74.5
1540,3.40E+14,Hawthorn Elem School North,3.40E+14,Hawthorn CCSD 73,Vernon Hills,Lake,ELEMENTARY,Non Chicago School,21.3,74.8
1541,7.02E+13,Woodland School,7.02E+13,Hazel Crest SD 152-5,Hazel Crest,Cook,ELEMENTARY,Non Chicago School,69.1,33
1542,7.02E+13,Dr Ralph Bunche School,7.02E+13,Hazel Crest SD 152-5,Markham,Cook,ELEMENTARY,Non Chicago School,25.8,26.6
1543,7.02E+13,Robert Frost Middle School,7.02E+13,Hazel Crest SD 152-5,Markham,Cook,MIDDLE SCHL,Non Chicago School,92.7,37.1
1544,4.31E+14,Henry-Senachwine Grade School,4.31E+14,Henry-Senachwine CUSD 5,Henry,Marshall,ELEMENTARY,Non Chicago School,36.7,75.9
1545,9.01E+13,Heritage JH and Elem Sch,9.01E+13,Heritage CUSD 8,Homer,Champaign,ELEMENTARY,Non Chicago School,33.9,73.7
1546,9.01E+13,Heritage Jr High School,9.01E+13,Heritage CUSD 8,Homer,Champaign,MIDDLE SCHL,Non Chicago School,22.5,82.2
1547,2.11E+14,Herrin Middle School,2.11E+14,Herrin CUSD 4,Herrin,Williamson,MIDDLE SCHL,Non Chicago School,49.7,65.9
1548,2.11E+14,Herrin C U S D 4 Elem School,2.11E+14,Herrin CUSD 4,Herrin,Williamson,ELEMENTARY,Non Chicago School,50.7,70
1549,3.20E+14,Herscher Intermediate Sch,3.20E+14,Herscher CUSD 2,Herscher,Kankakee,ELEMENTARY,Non Chicago School,24.2,74.4
1550,3.20E+14,Limestone Middle Sch,3.20E+14,Herscher CUSD 2,Kankakee,Kankakee,ELEMENTARY,Non Chicago School,11.5,81.3
1551,3.20E+14,Bonfield Grade School,3.20E+14,Herscher CUSD 2,Bonfield,Kankakee,ELEMENTARY,Non Chicago School,30.1,84.7
1552,3.20E+14,Reddick Elem School,3.20E+14,Herscher CUSD 2,Reddick,Kankakee,ELEMENTARY,Non Chicago School,19.5,77.9
1553,1.71E+14,Heyworth Jr-Sr High School,1.71E+14,Heyworth CUSD 4,Heyworth,McLean,HIGH SCHOOL,Non Chicago School,11.1,66.3
1554,1.71E+14,Heyworth Elem School,1.71E+14,Heyworth CUSD 4,Heyworth,McLean,ELEMENTARY,Non Chicago School,20,78.7
1555,1.60E+14,Hiawatha High School,1.60E+14,Hiawatha CUSD 426,Kirkland,Dekalb,HIGH SCHOOL,Non Chicago School,9.5,75.9
1556,1.60E+14,Hiawatha Elem Sch PreK-8,1.60E+14,Hiawatha CUSD 426,Kirkland,Dekalb,ELEMENTARY,Non Chicago School,18.8,68.6
1557,5.01E+14,High Mount Elem School,5.01E+14,High Mount SD 116,Swansea,Saint Clair,ELEMENTARY,Non Chicago School,32.9,67.6
1558,4.11E+14,Grantfork Upper Elementary Sch,4.11E+14,Highland CUSD 5,Highland,Madison,ELEMENTARY,Non Chicago School,13.1,78.4
1559,4.11E+14,Highland Middle School,4.11E+14,Highland CUSD 5,Highland,Madison,MIDDLE SCHL,Non Chicago School,16.8,68.9
1560,4.11E+14,New Douglas Mid-Elementary Sch,4.11E+14,Highland CUSD 5,New Douglas,Madison,ELEMENTARY,Non Chicago School,52.3,83.6
1561,4.11E+14,Alhambra Primary School,4.11E+14,Highland CUSD 5,Alhambra,Madison,ELEMENTARY,Non Chicago School,25.5,86.6
1562,4.11E+14,Highland ElementarySchool,4.11E+14,Highland CUSD 5,Highland,Madison,ELEMENTARY,Non Chicago School,21.6,80.9
1563,4.11E+14,HIGHLAND MID-ELEMENTARY SCHOOL,4.11E+14,HIGHLAND CUSD 5,HIGHLAND,MADISON,ELEMENTARY,Non Chicago School,18.1,79.5
1564,1.01E+14,Hillsboro Jr High School,1.01E+14,Hillsboro CUSD 3,Hillsboro,Montgomery,MIDDLE SCHL,Non Chicago School,33,62.9
1565,1.01E+14,Beckemeyer Elem School,1.01E+14,Hillsboro CUSD 3,Hillsboro,Montgomery,ELEMENTARY,Non Chicago School,38,76.1
1566,1.01E+14,Coffeen Elem School,1.01E+14,Hillsboro CUSD 3,Coffeen,Montgomery,ELEMENTARY,Non Chicago School,54.7,76.6
1567,1.01E+14,Witt Elementary School,1.01E+14,Hillsboro CUSD 3,Witt,Montgomery,ELEMENTARY,Non Chicago School,68.3,52.2
1568,6.02E+13,Hillside Elem School,6.02E+13,Hillside SD 93,Hillside,Cook,ELEMENTARY,Non Chicago School,35.2,61.6
1569,1.60E+14,Hinckley-Big Rock Elem Sch,1.60E+14,Hinckley Big Rock CUSD 429,Hinckley,Dekalb,ELEMENTARY,Non Chicago School,3.8,73.3
1570,1.60E+14,Hinckley-Big Rock Middle Sch,1.60E+14,Hinckley Big Rock CUSD 429,Big Rock,Dekalb,ELEMENTARY,Non Chicago School,4.7,68.4
1571,1.90E+14,Oak Elem School,1.90E+14,Hinsdale CCSD 181,Hinsdale,Dupage,ELEMENTARY,Non Chicago School,0,96.1
1572,1.90E+14,Monroe Elem School,1.90E+14,Hinsdale CCSD 181,Hinsdale,Dupage,ELEMENTARY,Non Chicago School,0,93
1573,1.90E+14,Walker School,1.90E+14,Hinsdale CCSD 181,Clarendon Hills,Dupage,ELEMENTARY,Non Chicago School,0.3,91.9
1574,1.90E+14,Madison Elem School,1.90E+14,Hinsdale CCSD 181,Hinsdale,Dupage,ELEMENTARY,Non Chicago School,0.5,93.1
1575,1.90E+14,The Lane Elem School,1.90E+14,Hinsdale CCSD 181,Hinsdale,Dupage,ELEMENTARY,Non Chicago School,1.2,94.6
1576,1.90E+14,Clarendon Hills Middle School,1.90E+14,Hinsdale CCSD 181,Clarendon Hills,Dupage,MIDDLE SCHL,Non Chicago School,2.7,93.4
1577,1.90E+14,Hinsdale Middle School,1.90E+14,Hinsdale CCSD 181,Hinsdale,Dupage,MIDDLE SCHL,Non Chicago School,4.2,89.3
1578,1.90E+14,Prospect Elem School,1.90E+14,Hinsdale CCSD 181,Clarendon Hills,Dupage,ELEMENTARY,Non Chicago School,0.9,92.3
1579,1.90E+14,Elm Elem School,1.90E+14,Hinsdale CCSD 181,Burr Ridge,Dupage,ELEMENTARY,Non Chicago School,7.2,91.2
1580,4.81E+14,Hollis Consolidated Grade Sch,4.81E+14,Hollis Cons SD 328,Peoria,Peoria,ELEMENTARY,Non Chicago School,5.2,80.8
1581,56099033C042007,William J Butler School,56099033C040000,Homer CCSD 33C,Lockport,Will,ELEMENTARY,Non Chicago School,2.8,86.6
1582,56099033C041001,Homer Jr High School,56099033C040000,Homer CCSD 33C,Homer Glen,Will,MIDDLE SCHL,Non Chicago School,1.9,71.9
1583,56099033C042005,Hadley Middle School,56099033C040000,Homer CCSD 33C,Homer Glen,Will,ELEMENTARY,Non Chicago School,2.4,74.5
1584,56099033C042006,Luther J Schilling School,56099033C040000,Homer CCSD 33C,Homer Glen,Will,ELEMENTARY,Non Chicago School,0.9,79.7
1585,56099033C042003,Goodings Grove School,56099033C040000,Homer CCSD 33C,Homer Glen,Will,ELEMENTARY,Non Chicago School,3.7,77.6
1586,7.02E+13,Millennium School,7.02E+13,Homewood SD 153,Homewood,Cook,ELEMENTARY,Non Chicago School,11.2,78.7
1587,7.02E+13,James Hart School,7.02E+13,Homewood SD 153,Homewood,Cook,MIDDLE SCHL,Non Chicago School,7.9,72.8
1588,7.02E+13,Winston Churchill School,7.02E+13,Homewood SD 153,Homewood,Cook,ELEMENTARY,Non Chicago School,10.2,77.8
1589,5.41E+14,Hoopeston Area Middle School,5.41E+14,Hoopeston Area CUSD 11,Hoopeston,Vermilion,MIDDLE SCHL,Non Chicago School,52.5,56.6
1590,5.41E+14,Honeywell Elem School,5.41E+14,Hoopeston Area CUSD 11,Hoopeston,Vermilion,ELEMENTARY,Non Chicago School,59.2,64.3
1591,5.41E+14,John Greer Elem School,5.41E+14,Hoopeston Area CUSD 11,Hoopeston,Vermilion,ELEMENTARY,Non Chicago School,47.9,61
1592,7.02E+13,Hoover Elem School,7.02E+13,Hoover-Schrum Memorial SD 157,Calumet City,Cook,ELEMENTARY,Non Chicago School,40.1,49.1
1593,7.02E+13,Schrum Memorial School,7.02E+13,Hoover-Schrum Memorial SD 157,Calumet City,Cook,MIDDLE SCHL,Non Chicago School,39.1,48.2
1594,1.31E+14,Hoyleton Cons Elem School,1.31E+14,Hoyleton Cons SD 29,Hoyleton,Washington,ELEMENTARY,Non Chicago School,41.2,60.2
1595,1.20E+14,Hutsonville Elem and Jr High Sch,1.20E+14,Hutsonville CUSD 1,Hutsonville,Crawford,ELEMENTARY,Non Chicago School,42.1,64.5
1596,4.81E+14,Mossville Elementary School,4.81E+14,Il Valley Central USD 321,Mossville,Peoria,ELEMENTARY,Non Chicago School,22.7,73.9
1597,4.81E+14,Chillicothe Elementary Center,4.81E+14,Il Valley Central USD 321,Chillicothe,Peoria,ELEMENTARY,Non Chicago School,27.2,75
1598,4.81E+14,Illini Bluffs Elementary School,4.81E+14,Illini Bluffs CUSD 327,Glasford,Peoria,ELEMENTARY,Non Chicago School,18,87.8
1599,4.81E+14,Illini Bluffs Middle School,4.81E+14,Illini Bluffs CUSD 327,Glasford,Peoria,ELEMENTARY,Non Chicago School,11.7,77.2
1600,3.81E+14,Illini Central Grade School,3.81E+14,Illini Central CUSD 189,Mason City,Mason,ELEMENTARY,Non Chicago School,35.3,70.1
1601,3.81E+14,Illini Central Middle School,3.81E+14,Illini Central CUSD 189,Mason City,Mason,MIDDLE SCHL,Non Chicago School,37.4,65.7
1602,5.11E+14,ILLIOPOLIS HIGH SCHOOL,5.11E+14,ILLIOPOLIS C U SCHOOL DIST 12,ILLIOPOLIS,SANGAMON,HIGH SCHOOL,Non Chicago School,18.9,64.5
1603,5.11E+14,ILLIOPOLIS ELEM,5.11E+14,ILLIOPOLIS C U SCHOOL DIST 12,ILLIOPOLIS,SANGAMON,ELEMENTARY,Non Chicago School,30.1,85.8
1604,2.50E+14,Ina Community Cons School,2.50E+14,Ina CCSD 8,Ina,Jefferson,ELEMENTARY,Non Chicago School,43.8,61.3
1605,1.60E+14,Waterman Elem School,1.60E+14,Indian Creek CUSD 425,Waterman,Dekalb,ELEMENTARY,Non Chicago School,9.9,87.4
1606,1.60E+14,Shabbona Elem School,1.60E+14,Indian Creek CUSD 425,Shabbona,Dekalb,ELEMENTARY,Non Chicago School,7.5,79.2
1607,1.60E+14,Indian Creek Middle School,1.60E+14,Indian Creek CUSD 425,Waterman,Dekalb,MIDDLE SCHL,Non Chicago School,9.7,82.9
1608,1.90E+14,Spring Brook Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.9,91
1609,1.90E+14,Fry Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.7,93.3
1610,1.90E+14,V Blanche Graham Elementary,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,1.7,87
1611,1.90E+14,Oliver Julian Kendall Elem School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.3,89.5
1612,1.90E+14,Clifford Crone Middle School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,0.4,87.3
1613,1.90E+14,Patterson Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.2,90.5
1614,1.90E+14,Gordon Gregory Middle School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,0.9,85.7
1615,1.90E+14,May Watts Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,2,87.5
1616,1.90E+14,Scullen Middle School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,1.3,85.8
1617,1.90E+14,Wayne Builta Elementary School,1.90E+14,Indian Prairie CUSD 204,Bolingbrook,Dupage,ELEMENTARY,Non Chicago School,1.2,82.4
1618,1.90E+14,Reba O Steck Elementary School,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,ELEMENTARY,Non Chicago School,0.5,89.4
1619,1.90E+14,Owen Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0,81.8
1620,1.90E+14,Robert Clow Elem Sch,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.4,90.5
1621,1.90E+14,White Eagle Elementary,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.5,90.3
1622,1.90E+14,Nancy Young Elementary School,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,ELEMENTARY,Non Chicago School,2.6,85.5
1623,1.90E+14,Arlene Welch Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.9,86.6
1624,1.90E+14,Still Middle School,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,MIDDLE SCHL,Non Chicago School,7.8,69.7
1625,1.90E+14,Gwendolyn Brooks Elementary,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,ELEMENTARY,Non Chicago School,2.7,86.8
1626,1.90E+14,Brookdale Elementary School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.4,83.6
1627,1.90E+14,Thayer J Hill Middle School,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,3,81.8
1628,1.90E+14,Francis Granger Middle School,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,MIDDLE SCHL,Non Chicago School,3.6,81.7
1629,1.90E+14,Mary Lou Cowlishaw Elementary,1.90E+14,Indian Prairie CUSD 204,Naperville,Dupage,ELEMENTARY,Non Chicago School,9.5,79.7
1630,1.90E+14,McCarty Elementary School,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,ELEMENTARY,Non Chicago School,9,74.9
1631,1.90E+14,Peter M Gombert Elementary Sch,1.90E+14,Indian Prairie CUSD 204,Aurora,Dupage,ELEMENTARY,Non Chicago School,10.7,75.5
